CÓDIGO ACCIDENTE;CÓDIGO VEHÍCULO;CÓDIGO PERSONA;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO PERSONA;GRAVEDAD;LUGAR ATENCIÓN LESIONADO;LUGAR DE DEFUNCIÓN;SITUACIÓN DE PERSONA;PAÍS DE NACIONALIDAD;OTRO PAÍS DE NACIONALIDAD;EDAD;SEXO;POSEE LICENCIA;ESTADO LICENCIA;CLASE_LICENCIA;¿SE SOMETIÓ A DOSAJE ETÍLICO CUALITATIVO?;RESULTADO DEL DOSAJE ETÍLICO CUALITATIVO;¿SE SOMETIÓ A DOSAJE ETÍLICO CUANTITATIVO?;VEHÍCULO;FECHA;AÑO;MES;DIA;HORA;CLASE DE SINIESTRO;CAUSA    ;CAUSA ESPECIFICA     
A-2021-11-22;V-2021-11-22-1;P-2021-11-22-1-1;LORETO;MAYNAS;IQUITOS;CONDUCTOR;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;29;MASCULINO;;VIGENTE;B IIc;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;14/11/2021;2021;NOVIEMBRE;DOMINGO;4;DESPISTE;NO INDICA;NO INDICA
A-2021-11-44;V-2021-11-44-1;P-2021-11-44-1-1;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;52;MASCULINO;SI;VIGENTE;B IIc;NO;NO CORRESPONDE;SI;MOTOCICLETA;14/11/2021;2021;NOVIEMBRE;DOMINGO;6;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;ADELANTAR INDEBIDAMENTE
A-2021-11-44;V-2021-11-44-2;P-2021-11-44-2-1;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;CONDUCTOR;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;21;MASCULINO;SI;VIGENTE;B IIc;NO;NO CORRESPONDE;SI;MOTOCICLETA;14/11/2021;2021;NOVIEMBRE;DOMINGO;6;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;ADELANTAR INDEBIDAMENTE
A-2021-11-200;V-2021-11-200-2;P-2021-11-200-2-1;CAJAMARCA;JAEN;JAEN;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;44;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;15/11/2021;2021;NOVIEMBRE;LUNES;13;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-211;V-2021-11-211-1;P-2021-11-211-1-1;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;CONDUCTOR;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;37;MASCULINO;SI;VIGENTE;B IIc;SI;NEGATIVO;SI;TRIMOTO PASAJERO;15/11/2021;2021;NOVIEMBRE;LUNES;20;ATROPELLO;IMPRUDENCIA DEL PEATÓN;ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2021-11-211;V-2021-11-211-1;P-2021-11-211-1-2;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;65;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;SI;POSITIVO;SI;TRIMOTO PASAJERO;15/11/2021;2021;NOVIEMBRE;LUNES;20;ATROPELLO;IMPRUDENCIA DEL PEATÓN;ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2021-11-27;V-2021-11-27-1;P-2021-11-27-1-1;ANCASH;POMABAMBA;POMABAMBA;CONDUCTOR;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;27;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;15/11/2021;2021;NOVIEMBRE;LUNES;19;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-27;V-2021-11-27-2;P-2021-11-27-2-1;ANCASH;POMABAMBA;POMABAMBA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;48;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;15/11/2021;2021;NOVIEMBRE;LUNES;19;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-83;V-2021-11-83-1;P-2021-11-83-1-2;LA LIBERTAD;VIRU;VIRU;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;74;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;AUTOMÓVIL;15/11/2021;2021;NOVIEMBRE;LUNES;18;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-129;V-2021-11-129-1;P-2021-11-129-1-2;CUSCO;CHUMBIVILCAS;SANTO TOMAS;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;35;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;16/11/2021;2021;NOVIEMBRE;MARTES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-11-129;V-2021-11-129-1;P-2021-11-129-1-1;CUSCO;CHUMBIVILCAS;SANTO TOMAS;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;29;MASCULINO;;VIGENTE;A IIIb;SI;NEGATIVO;NO;MOTOCICLETA;16/11/2021;2021;NOVIEMBRE;MARTES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-11-132;V-2021-11-132-2;P-2021-11-132-2-1;CUSCO;CANAS;KUNTURKANKI;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;57;MASCULINO;;VIGENTE;B;SI;NEGATIVO;NO;TRICICLO NO MOTORIZADO;16/11/2021;2021;NOVIEMBRE;MARTES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-11-25;V-2021-11-25-2;P-2021-11-25-2-1;PUNO;PUNO;MAÑAZO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;25;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;16/11/2021;2021;NOVIEMBRE;MARTES;8;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2021-11-25;V-2021-11-25-1;P-2021-11-25-1-1;PUNO;PUNO;MAÑAZO;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;17;MASCULINO;;OBSERVADA;B;NO;NO CORRESPONDE;SI;MOTOCICLETA;16/11/2021;2021;NOVIEMBRE;MARTES;8;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2021-11-168;V-2021-11-168-1;P-2021-11-168-1-2;LIMA;LIMA;PUEBLO LIBRE;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;78;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;ÓMNIBUS;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;10;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-232;V-2021-11-232-1;P-2021-11-232-1-2;AREQUIPA;CAMANA;SAMUEL PASTOR;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;25;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;AUTOMÓVIL;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;19;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-43;V-2021-11-43-2;P-2021-11-43-2-1;CAJAMARCA;CAJAMARCA;CAJAMARCA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;54;MASCULINO;;NO CORRESPONDE;NO CORRESPONDE;NO;NO CORRESPONDE;SI;BICICLETA;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;8;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2021-11-84;V-2021-11-84-2;P-2021-11-84-2-1;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;58;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;10;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;NO ESTABLECER EL DERECHO DE PASO
A-2021-11-85;V-2021-11-85-1;P-2021-11-85-1-3;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;24;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;9;DESPISTE;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL
A-2021-11-85;V-2021-11-85-1;P-2021-11-85-1-1;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;CONDUCTOR;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;24;MASCULINO;;VIGENTE;B;SI;NEGATIVO;SI;TRIMOTO PASAJERO;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;9;DESPISTE;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL
A-2021-11-85;V-2021-11-85-1;P-2021-11-85-1-4;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;4;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;9;DESPISTE;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL
A-2021-11-85;V-2021-11-85-1;P-2021-11-85-1-2;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;28;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;9;DESPISTE;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL
A-2021-11-86;V-2021-11-86-2;P-2021-11-86-2-1;LA LIBERTAD;TRUJILLO;POROTO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;74;MASCULINO;SI;VIGENTE;B II C;NO;NO CORRESPONDE;SI;MOTOCICLETA;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;13;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL
A-2021-11-87;V-2021-11-87-1;P-2021-11-87-1-2;LA LIBERTAD;TRUJILLO;SALAVERRY;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;NO IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;N/I;N/I;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;VEHÍCULO NO IDENTIFICADO;17/11/2021;2021;NOVIEMBRE;MIÉRCOLES;23;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-102;V-2021-11-102-2;P-2021-11-102-2-2;CUSCO;PAUCARTAMBO;PAUCARTAMBO;PASAJERO;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;9;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;18/11/2021;2021;NOVIEMBRE;JUEVES;8;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-11-102;V-2021-11-102-2;P-2021-11-102-2-3;CUSCO;PAUCARTAMBO;PAUCARTAMBO;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;15;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;18/11/2021;2021;NOVIEMBRE;JUEVES;8;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-11-102;V-2021-11-102-2;P-2021-11-102-2-1;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;33;MASCULINO;;VIGENTE;A IIb;SI;NEGATIVO;NO;MOTOCICLETA;18/11/2021;2021;NOVIEMBRE;JUEVES;8;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-11-102;V-2021-11-102-2;P-2021-11-102-2-4;CUSCO;PAUCARTAMBO;PAUCARTAMBO;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;13;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;18/11/2021;2021;NOVIEMBRE;JUEVES;8;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-11-202;V-2021-11-202-1;P-2021-11-202-1-2;LIMA;BARRANCA;SUPE;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;45;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;VEHÍCULO NO IDENTIFICADO;18/11/2021;2021;NOVIEMBRE;JUEVES;18;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-202;V-2021-11-202-1;P-2021-11-202-1-1;LIMA;BARRANCA;SUPE;SIN CONDUCTOR;NO SE CONOCE;;;NO IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;N/I;N/I;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;VEHÍCULO NO IDENTIFICADO;18/11/2021;2021;NOVIEMBRE;JUEVES;18;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-212;V-2021-11-212-1;P-2021-11-212-1-2;SAN MARTIN;HUALLAGA;SACANCHE;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;16;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;CAMIONETA PICK UP;18/11/2021;2021;NOVIEMBRE;JUEVES;17;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2021-11-240;V-2021-11-240-1;P-2021-11-240-1-1;HUANUCO;HUANUCO;MARGOS;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;26;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;SI;TRIMOTO PASAJERO;18/11/2021;2021;NOVIEMBRE;JUEVES;2;DESPISTE;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2021-11-31;V-2021-11-31-1;P-2021-11-31-1-2;HUANCAVELICA;ANGARAES;LIRCAY;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;NO IDENTIFICADO;PERÚ;NO CORRESPONDE;N/I;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;TRIMOTO CARGA;18/11/2021;2021;NOVIEMBRE;JUEVES;9;DESPISTE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-31;V-2021-11-31-1;P-2021-11-31-1-1;HUANCAVELICA;ANGARAES;LIRCAY;CONDUCTOR;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;NO IDENTIFICADO;PERÚ;NO CORRESPONDE;N/I;MASCULINO;;VIGENTE;A IIb;NO INDICA;NO INDICA;NO INDICA;TRIMOTO CARGA;18/11/2021;2021;NOVIEMBRE;JUEVES;9;DESPISTE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-36;V-2021-11-36-1;P-2021-11-36-1-1;LORETO;MAYNAS;PUNCHANA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;40;MASCULINO;;VENCIDA;B;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;18/11/2021;2021;NOVIEMBRE;JUEVES;15;CHOQUE;NO INDICA;NO INDICA
A-2021-11-36;V-2021-11-36-2;P-2021-11-36-2-1;LORETO;MAYNAS;PUNCHANA;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;38;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;NO INDICA;TRIMOTO CARGA;18/11/2021;2021;NOVIEMBRE;JUEVES;15;CHOQUE;NO INDICA;NO INDICA
A-2021-11-36;V-2021-11-36-1;P-2021-11-36-1-2;LORETO;MAYNAS;PUNCHANA;PASAJERO;LESIONADO;NO INDICA;NO CORRESPONDE;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;29;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;18/11/2021;2021;NOVIEMBRE;JUEVES;15;CHOQUE;NO INDICA;NO INDICA
A-2021-11-48;V-2021-11-48-1;P-2021-11-48-1-2;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;88;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;AUTOMÓVIL;18/11/2021;2021;NOVIEMBRE;JUEVES;5;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-51;V-2021-11-51-2;P-2021-11-51-2-1;AREQUIPA;ISLAY;DEAN VALDIVIA;CONDUCTOR;LESIONADO;OTRO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;17;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;18/11/2021;2021;NOVIEMBRE;JUEVES;23;CHOQUE FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-51;V-2021-11-51-2;P-2021-11-51-2-2;AREQUIPA;ISLAY;DEAN VALDIVIA;PASAJERO;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;45;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;18/11/2021;2021;NOVIEMBRE;JUEVES;23;CHOQUE FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-169;V-2021-11-169-1;P-2021-11-169-1-2;LIMA;LIMA;CHORRILLOS;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;8;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;AUTOMÓVIL;19/11/2021;2021;NOVIEMBRE;VIERNES;14;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-47;V-2021-11-47-2;P-2021-11-47-2-1;HUANCAVELICA;HUAYTARA;PILPICHACA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;NO IDENTIFICADO;PERÚ;NO CORRESPONDE;N/I;MASCULINO;;VIGENTE;A I;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;19/11/2021;2021;NOVIEMBRE;VIERNES;23;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-131;V-2021-11-131-1;P-2021-11-131-1-2;PASCO;PASCO;HUARIACA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;43;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;VEHÍCULO NO IDENTIFICADO;20/11/2021;2021;NOVIEMBRE;SÁBADO;3;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-89;V-2021-11-89-2;P-2021-11-89-2-1;LA LIBERTAD;PACASMAYO;GUADALUPE;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;42;MASCULINO;;VIGENTE;B;SI;POSITIVO;SI;MOTOCICLETA;20/11/2021;2021;NOVIEMBRE;SÁBADO;22;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2021-11-100;V-2021-11-100-1;P-2021-11-100-1-1;CUSCO;CANCHIS;SAN PABLO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;50;MASCULINO;;SIN LICENCIA;SIN LICENCIA;SI;NEGATIVO;SI;MOTOCICLETA;21/11/2021;2021;NOVIEMBRE;DOMINGO;23;DESPISTE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-11-150;V-2021-11-150-1;P-2021-11-150-1-2;PIURA;PIURA;CATACAOS;PASAJERO;LESIONADO;NO INDICA;NO CORRESPONDE;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;16;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;21/11/2021;2021;NOVIEMBRE;DOMINGO;14;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-150;V-2021-11-150-2;P-2021-11-150-2-1;PIURA;PIURA;CATACAOS;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;16;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;21/11/2021;2021;NOVIEMBRE;DOMINGO;14;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-150;V-2021-11-150-1;P-2021-11-150-1-1;PIURA;PIURA;CATACAOS;CONDUCTOR;LESIONADO;OTRO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;26;MASCULINO;;SIN LICENCIA;SIN LICENCIA;SI;NEGATIVO;SI;MOTOCICLETA;21/11/2021;2021;NOVIEMBRE;DOMINGO;14;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-150;V-2021-11-150-1;P-2021-11-150-1-3;PIURA;PIURA;CATACAOS;PASAJERO;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;16;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;21/11/2021;2021;NOVIEMBRE;DOMINGO;14;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-150;V-2021-11-150-2;P-2021-11-150-2-2;PIURA;PIURA;CATACAOS;PASAJERO;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;2;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;21/11/2021;2021;NOVIEMBRE;DOMINGO;14;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-170;V-2021-11-170-1;P-2021-11-170-1-2;LIMA;LIMA;SAN MARTIN DE PORRES;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;25;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;SI;NEGATIVO;NO;MOTOCICLETA;21/11/2021;2021;NOVIEMBRE;DOMINGO;5;DESPISTE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-11-170;V-2021-11-170-1;P-2021-11-170-1-1;LIMA;LIMA;SAN MARTIN DE PORRES;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;22;MASCULINO;;VIGENTE;B IIc;SI;NEGATIVO;NO;MOTOCICLETA;21/11/2021;2021;NOVIEMBRE;DOMINGO;5;DESPISTE;NO IDENTIFICA LA CAUSA;NO INDICA
